past_tr_id,past_tr_departure,past_tr_return,past_tr_dest_count,past_tr_participants,past_tr_revenue
52286,2021-02-25 15:00:00,2021-03-01 01:00:00,4,18,485.14
52287,2021-12-28 10:00:00,2021-12-31 07:00:00,5,3,4919.74
52288,2021-03-24 14:00:00,2021-03-31 08:00:00,2,37,4306.67
52289,2021-09-29 21:00:00,2021-10-09 11:00:00,2,47,3673.69
52290,2020-05-29 13:00:00,2020-06-02 23:00:00,2,40,4319.03
52291,2021-12-20 17:00:00,2021-12-26 10:00:00,4,27,573.73
52292,2021-10-07 12:00:00,2021-10-18 21:00:00,1,45,1269.03
52293,2022-07-06 16:00:00,2022-07-16 04:00:00,4,41,3791.81
52294,2020-06-24 17:00:00,2020-07-03 02:00:00,2,40,2569.01
52295,2021-05-25 06:00:00,2021-06-01 17:00:00,3,40,2087.95
52296,2021-07-02 14:00:00,2021-07-05 07:00:00,2,9,1973.64
52297,2021-12-17 19:00:00,2022-01-01 09:00:00,3,4,1127.91
52298,2021-12-22 15:00:00,2022-01-04 15:00:00,4,8,2001.36
52299,2020-08-24 12:00:00,2020-09-07 09:00:00,5,20,340.61
52300,2020-01-25 16:00:00,2020-02-04 05:00:00,3,22,2291.85
52301,2022-09-05 09:00:00,2022-09-14 14:00:00,3,49,3168.95
52302,2020-01-09 17:00:00,2020-01-23 06:00:00,4,32,1152.69
52303,2021-08-17 04:00:00,2021-08-22 23:00:00,3,27,1563.29
52304,2022-01-29 21:00:00,2022-02-01 06:00:00,2,30,3317.27
52305,2021-06-25 05:00:00,2021-07-02 11:00:00,2,13,1179.74
52306,2022-04-23 03:00:00,2022-04-25 20:00:00,5,47,2604.96
52307,2021-12-24 14:00:00,2022-01-07 17:00:00,1,29,4673.54
52308,2020-08-11 16:00:00,2020-08-18 04:00:00,2,30,521.1
52309,2021-05-31 16:00:00,2021-06-05 12:00:00,5,23,684.75
52310,2022-06-17 01:00:00,2022-06-21 00:00:00,4,10,2346.65
52311,2020-01-14 14:00:00,2020-01-26 07:00:00,3,37,4376.9
52312,2022-05-11 06:00:00,2022-05-15 09:00:00,3,18,1068.18
52313,2021-08-12 13:00:00,2021-08-17 11:00:00,1,40,3342.86
52314,2021-02-14 06:00:00,2021-02-27 08:00:00,5,42,1733.13
52315,2021-03-18 13:00:00,2021-03-20 04:00:00,3,10,3566.24
52316,2022-04-22 18:00:00,2022-05-04 12:00:00,2,11,3507.67
52317,2021-07-02 15:00:00,2021-07-03 16:00:00,5,21,3661.37
52318,2022-10-07 04:00:00,2022-10-15 03:00:00,3,25,995.73
52319,2021-11-07 00:00:00,2021-11-19 16:00:00,5,21,1544.41
52320,2021-11-05 13:00:00,2021-11-10 16:00:00,2,49,3880.25
52321,2021-01-11 17:00:00,2021-01-14 17:00:00,2,33,4402.83
52322,2020-07-25 08:00:00,2020-08-05 12:00:00,1,38,1380.72
52323,2022-04-14 19:00:00,2022-04-28 09:00:00,1,3,2247.47
52324,2022-10-06 09:00:00,2022-10-10 00:00:00,2,8,410.55
52325,2022-12-23 11:00:00,2022-12-30 02:00:00,4,35,1376.6
52326,2022-03-31 21:00:00,2022-04-13 00:00:00,5,12,3425.5
52327,2021-05-07 03:00:00,2021-05-13 06:00:00,2,29,1256.51
52328,2022-08-10 02:00:00,2022-08-18 11:00:00,2,12,2710.68
52329,2020-11-07 20:00:00,2020-11-15 08:00:00,5,32,334.36
52330,2022-06-14 04:00:00,2022-06-20 22:00:00,3,37,4165.21
52331,2020-04-29 02:00:00,2020-05-10 00:00:00,3,31,4315.24
52332,2021-08-09 12:00:00,2021-08-11 20:00:00,4,39,4511.46
52333,2021-03-20 02:00:00,2021-03-29 16:00:00,2,28,4151.27
52334,2022-05-31 07:00:00,2022-06-07 19:00:00,3,11,2662.41
52335,2020-10-23 10:00:00,2020-10-26 10:00:00,3,22,4371.04
52336,2022-04-22 05:00:00,2022-04-28 23:00:00,4,40,2743.57
52337,2020-08-18 19:00:00,2020-08-31 06:00:00,2,45,1797.37
52338,2020-12-29 18:00:00,2021-01-12 17:00:00,4,3,4806.01
52339,2021-06-30 15:00:00,2021-07-07 21:00:00,1,25,1894.03
52340,2020-05-23 03:00:00,2020-05-25 16:00:00,4,20,499.48
52341,2022-11-10 23:00:00,2022-11-22 03:00:00,4,48,4440.16
52342,2021-10-21 16:00:00,2021-10-25 22:00:00,5,23,1063.6
52343,2022-11-10 05:00:00,2022-11-23 01:00:00,4,13,626.24
52344,2022-02-19 10:00:00,2022-02-26 07:00:00,3,37,4785.72
52345,2022-02-02 20:00:00,2022-02-04 13:00:00,2,38,827.42
52346,2022-03-22 11:00:00,2022-03-28 01:00:00,5,20,2197.86
52347,2020-08-16 08:00:00,2020-08-18 11:00:00,2,10,4867.21
52348,2022-06-06 11:00:00,2022-06-11 20:00:00,4,35,512.09
52349,2020-03-14 08:00:00,2020-03-18 05:00:00,5,39,160.54
52350,2022-10-27 09:00:00,2022-11-03 01:00:00,4,16,2022.4
52351,2021-09-25 04:00:00,2021-10-09 05:00:00,4,19,1068.01
52352,2020-11-15 19:00:00,2020-11-21 15:00:00,2,40,1019.76
52353,2021-08-24 16:00:00,2021-08-30 13:00:00,2,40,3752.17
52354,2021-02-05 01:00:00,2021-02-12 01:00:00,5,6,2893.57
52355,2020-06-02 13:00:00,2020-06-13 05:00:00,3,45,3694.03
52356,2022-09-06 05:00:00,2022-09-12 22:00:00,1,22,1367.47
52357,2021-01-30 07:00:00,2021-02-10 04:00:00,2,50,562.36
52358,2020-02-24 04:00:00,2020-03-01 06:00:00,3,25,3023.36
52359,2021-04-02 11:00:00,2021-04-14 16:00:00,5,15,2802.62
52360,2022-01-20 04:00:00,2022-01-28 03:00:00,2,17,2250.68
52361,2020-01-17 15:00:00,2020-01-25 10:00:00,4,15,1185.13
52362,2022-01-28 21:00:00,2022-02-01 22:00:00,4,25,3103.73
52363,2022-03-26 23:00:00,2022-04-03 20:00:00,2,44,3328.65
52364,2020-08-19 06:00:00,2020-08-29 10:00:00,5,19,4216.51
52365,2020-10-08 23:00:00,2020-10-12 08:00:00,3,49,1082.94
52366,2020-01-03 19:00:00,2020-01-18 14:00:00,3,12,1194.75
52367,2020-06-12 21:00:00,2020-06-20 08:00:00,5,4,2399.87
52368,2021-06-29 08:00:00,2021-07-12 10:00:00,2,39,1291.06
52369,2021-08-21 03:00:00,2021-08-26 21:00:00,4,32,1661.52
52370,2020-02-16 22:00:00,2020-02-21 22:00:00,3,35,2133.76
52371,2020-03-13 14:00:00,2020-03-15 11:00:00,1,44,1210.58
52372,2020-05-29 14:00:00,2020-06-08 06:00:00,3,16,3992.78
52373,2020-07-13 14:00:00,2020-07-22 13:00:00,1,47,1368.01
52374,2020-01-16 00:00:00,2020-01-17 03:00:00,4,13,171.26
52375,2020-11-06 05:00:00,2020-11-12 23:00:00,3,41,1614.01
52376,2022-01-02 15:00:00,2022-01-06 23:00:00,3,12,632.98
52377,2020-10-16 19:00:00,2020-10-30 12:00:00,1,43,4516.67
52378,2020-09-25 10:00:00,2020-10-06 19:00:00,3,30,2535.44
52379,2021-09-14 11:00:00,2021-09-19 15:00:00,4,30,2739.71
52380,2022-09-27 20:00:00,2022-10-07 22:00:00,3,47,4316.28
52381,2020-11-25 13:00:00,2020-12-02 18:00:00,5,31,2454.87
52382,2021-04-08 16:00:00,2021-04-17 06:00:00,4,13,2855.57
52383,2021-02-27 06:00:00,2021-03-08 07:00:00,1,33,3737.33
52384,2022-03-08 16:00:00,2022-03-11 22:00:00,1,41,2352.37
52385,2021-05-27 22:00:00,2021-06-10 15:00:00,5,41,2271.49
52386,2020-11-01 22:00:00,2020-11-16 04:00:00,4,36,1631.26
52387,2022-12-23 12:00:00,2022-12-28 13:00:00,5,18,3255.74
52388,2020-06-17 01:00:00,2020-06-22 21:00:00,3,39,150.23
52389,2020-11-12 11:00:00,2020-11-25 14:00:00,2,29,3213.93
52390,2022-03-04 08:00:00,2022-03-12 09:00:00,2,4,897.61
52391,2021-12-08 21:00:00,2021-12-14 02:00:00,5,20,3479.53
52392,2022-04-17 05:00:00,2022-04-27 06:00:00,1,1,2434.0
52393,2021-04-05 01:00:00,2021-04-17 23:00:00,3,11,2993.08
52394,2020-01-27 04:00:00,2020-02-05 10:00:00,3,17,335.52
52395,2021-04-29 12:00:00,2021-05-05 07:00:00,2,25,412.64
52396,2020-10-17 21:00:00,2020-10-31 01:00:00,5,47,890.29
52397,2021-10-25 21:00:00,2021-11-06 08:00:00,3,38,3229.07
52398,2022-05-24 10:00:00,2022-06-07 21:00:00,3,32,4658.07
52399,2020-05-10 09:00:00,2020-05-15 05:00:00,2,33,2841.95
52400,2022-08-11 01:00:00,2022-08-13 03:00:00,4,28,1603.54
52401,2020-04-07 05:00:00,2020-04-20 02:00:00,5,29,3103.64
52402,2021-05-25 01:00:00,2021-05-31 13:00:00,2,40,3717.7
52403,2020-05-23 23:00:00,2020-06-01 06:00:00,4,34,639.61
52404,2020-01-21 00:00:00,2020-01-24 07:00:00,3,5,850.99
52405,2020-12-20 16:00:00,2020-12-25 05:00:00,3,23,3317.52
52406,2021-03-31 20:00:00,2021-04-09 14:00:00,3,38,1977.18
52407,2020-02-29 16:00:00,2020-03-03 02:00:00,5,2,240.55
52408,2020-06-20 16:00:00,2020-07-05 13:00:00,2,18,1111.46
52409,2021-10-12 05:00:00,2021-10-21 19:00:00,4,25,1783.19
52410,2020-04-26 17:00:00,2020-05-02 08:00:00,1,36,290.85
52411,2021-01-31 14:00:00,2021-02-09 09:00:00,1,42,2470.73
52412,2020-03-10 10:00:00,2020-03-23 15:00:00,2,40,359.9
52413,2021-12-17 11:00:00,2021-12-23 03:00:00,3,39,4788.84
52414,2022-07-28 23:00:00,2022-08-02 00:00:00,1,21,1664.42
52415,2020-10-08 10:00:00,2020-10-11 10:00:00,5,45,156.01
52416,2022-10-07 23:00:00,2022-10-20 16:00:00,4,50,3917.25
52417,2022-03-03 04:00:00,2022-03-09 14:00:00,3,11,4667.71
52418,2020-01-15 03:00:00,2020-01-27 20:00:00,1,40,111.85
52419,2022-10-27 23:00:00,2022-10-30 18:00:00,4,3,3261.05
52420,2020-03-30 12:00:00,2020-04-02 14:00:00,1,42,3950.59
52421,2021-08-14 13:00:00,2021-08-24 17:00:00,2,50,577.73
52422,2022-09-24 02:00:00,2022-10-08 11:00:00,3,39,1416.2
52423,2022-12-30 12:00:00,2023-01-05 21:00:00,1,24,806.2
52424,2022-10-15 19:00:00,2022-10-24 04:00:00,3,21,2614.19
52425,2021-05-19 21:00:00,2021-05-27 11:00:00,3,25,161.53
52426,2022-12-08 23:00:00,2022-12-21 06:00:00,5,26,4943.98
52427,2022-04-10 05:00:00,2022-04-23 11:00:00,1,39,4872.9
52428,2022-01-21 07:00:00,2022-01-27 09:00:00,1,41,3965.16
52429,2021-07-15 11:00:00,2021-07-29 09:00:00,2,11,3696.59
52430,2020-08-19 16:00:00,2020-08-30 19:00:00,2,29,884.18
52431,2022-02-27 23:00:00,2022-03-05 19:00:00,3,10,627.19
52432,2020-04-07 10:00:00,2020-04-09 11:00:00,1,6,3995.1
52433,2021-04-29 22:00:00,2021-05-09 14:00:00,3,16,3309.09
52434,2022-05-01 19:00:00,2022-05-08 21:00:00,3,9,1800.98
52435,2020-01-22 10:00:00,2020-02-06 06:00:00,2,25,4492.75
52436,2022-09-15 20:00:00,2022-09-29 03:00:00,3,49,3370.36
52437,2022-08-06 03:00:00,2022-08-17 00:00:00,3,41,1928.25
52438,2022-09-15 21:00:00,2022-09-22 13:00:00,4,46,3718.32
52439,2020-02-18 03:00:00,2020-03-02 08:00:00,4,1,3237.04
52440,2021-09-06 21:00:00,2021-09-16 16:00:00,5,49,712.9
52441,2020-12-14 12:00:00,2020-12-26 00:00:00,5,28,4777.17
52442,2021-01-14 19:00:00,2021-01-24 17:00:00,5,23,4559.57
52443,2022-04-13 04:00:00,2022-04-19 14:00:00,1,6,338.11
52444,2020-11-02 18:00:00,2020-11-14 14:00:00,1,11,4515.46
52445,2021-05-03 08:00:00,2021-05-05 21:00:00,2,47,3450.44
52446,2020-12-14 14:00:00,2020-12-26 05:00:00,2,36,3891.03
52447,2022-02-14 07:00:00,2022-02-17 16:00:00,1,2,2942.5
52448,2020-01-10 19:00:00,2020-01-21 18:00:00,4,30,2655.83
52449,2020-06-15 00:00:00,2020-06-26 20:00:00,1,29,3332.66
52450,2020-03-21 11:00:00,2020-03-26 16:00:00,2,10,2978.94
52451,2020-05-05 20:00:00,2020-05-09 01:00:00,1,13,1340.6
52452,2021-06-18 03:00:00,2021-06-21 09:00:00,3,4,2056.3
52453,2020-07-09 07:00:00,2020-07-21 08:00:00,5,39,2496.1
52454,2021-12-25 15:00:00,2022-01-08 10:00:00,3,19,1282.34
52455,2021-07-20 22:00:00,2021-07-25 09:00:00,4,35,1618.56
52456,2021-03-25 11:00:00,2021-04-04 16:00:00,1,35,634.12
52457,2020-08-10 22:00:00,2020-08-19 07:00:00,5,47,627.87
52458,2020-04-29 12:00:00,2020-05-07 13:00:00,3,6,4282.85
52459,2020-05-14 14:00:00,2020-05-28 13:00:00,2,44,4203.83
52460,2020-03-02 10:00:00,2020-03-08 13:00:00,1,15,3520.98
52461,2021-10-30 09:00:00,2021-11-12 12:00:00,4,35,2020.26
52462,2020-02-06 12:00:00,2020-02-12 15:00:00,1,21,1563.64
52463,2020-09-20 06:00:00,2020-09-23 08:00:00,3,6,314.31
52464,2022-03-25 00:00:00,2022-04-07 18:00:00,1,17,4297.89
52465,2020-11-27 16:00:00,2020-12-07 23:00:00,5,16,2991.82
52466,2020-04-29 14:00:00,2020-05-11 13:00:00,2,49,2165.38
52467,2021-11-08 17:00:00,2021-11-10 06:00:00,3,30,4385.61
52468,2021-04-02 10:00:00,2021-04-04 22:00:00,3,39,2723.81
52469,2021-12-01 12:00:00,2021-12-03 02:00:00,5,7,1631.54
52470,2020-11-09 14:00:00,2020-11-17 12:00:00,2,12,3987.25
52471,2022-03-06 20:00:00,2022-03-18 07:00:00,1,24,4375.55
52472,2021-01-05 16:00:00,2021-01-07 18:00:00,5,25,3391.96
52473,2020-03-04 00:00:00,2020-03-09 04:00:00,1,8,4214.43
52474,2020-07-19 21:00:00,2020-08-01 07:00:00,2,47,188.53
52475,2022-04-09 10:00:00,2022-04-15 02:00:00,2,22,2402.65
52476,2022-06-03 03:00:00,2022-06-06 16:00:00,1,19,434.32
52477,2020-11-14 04:00:00,2020-11-25 17:00:00,4,16,244.18
52478,2020-02-05 07:00:00,2020-02-12 06:00:00,1,25,2344.96
52479,2022-09-14 10:00:00,2022-09-21 06:00:00,2,44,1830.55
52480,2021-11-11 14:00:00,2021-11-24 18:00:00,3,33,4447.46
52481,2021-06-12 20:00:00,2021-06-17 22:00:00,3,13,4416.71
52482,2021-07-05 07:00:00,2021-07-07 09:00:00,5,13,2656.42
52483,2021-12-04 21:00:00,2021-12-11 05:00:00,3,41,305.66
52484,2020-10-05 12:00:00,2020-10-09 03:00:00,1,43,3633.9
52485,2022-11-20 09:00:00,2022-12-05 07:00:00,1,23,3431.15
52486,2022-02-08 05:00:00,2022-02-12 20:00:00,5,45,3474.93
52487,2020-07-03 09:00:00,2020-07-07 18:00:00,1,46,1504.65
52488,2021-05-26 15:00:00,2021-06-10 04:00:00,1,24,4930.0
52489,2020-10-26 00:00:00,2020-11-08 19:00:00,3,23,4771.99
52490,2020-06-07 01:00:00,2020-06-21 12:00:00,4,34,659.85
52491,2021-05-17 22:00:00,2021-05-31 19:00:00,5,6,1279.99
52492,2020-10-07 08:00:00,2020-10-17 13:00:00,2,26,2320.89
52493,2020-04-21 11:00:00,2020-05-04 19:00:00,3,49,2060.77
52494,2020-07-30 01:00:00,2020-08-05 21:00:00,2,19,201.51
52495,2020-03-21 01:00:00,2020-04-01 23:00:00,3,33,3371.02
52496,2020-05-21 20:00:00,2020-05-25 03:00:00,5,33,1789.27
52497,2022-08-26 09:00:00,2022-08-31 21:00:00,1,19,2826.12
52498,2022-03-11 02:00:00,2022-03-23 18:00:00,2,33,1454.05
52499,2021-04-15 00:00:00,2021-04-22 12:00:00,1,25,1311.43
52500,2020-12-19 04:00:00,2020-12-26 09:00:00,5,32,431.16
52501,2021-07-31 16:00:00,2021-08-12 09:00:00,1,15,4943.65
52502,2022-11-22 16:00:00,2022-11-29 09:00:00,2,22,1202.5
52503,2020-08-05 12:00:00,2020-08-13 04:00:00,5,12,3555.3
52504,2021-06-25 21:00:00,2021-07-07 12:00:00,1,20,2643.55
52505,2020-06-05 09:00:00,2020-06-15 22:00:00,5,37,2419.1
52506,2020-09-21 06:00:00,2020-10-04 14:00:00,1,43,4396.32
52507,2021-05-26 14:00:00,2021-06-10 05:00:00,4,18,3745.14
52508,2022-03-20 17:00:00,2022-03-29 17:00:00,3,15,2080.02
52509,2021-12-19 02:00:00,2021-12-31 08:00:00,5,5,3440.01
52510,2020-07-13 06:00:00,2020-07-17 23:00:00,5,38,104.83
52511,2021-07-16 04:00:00,2021-07-17 16:00:00,1,15,943.22
52512,2020-08-17 10:00:00,2020-08-30 04:00:00,1,37,1475.37
52513,2022-01-28 07:00:00,2022-02-03 20:00:00,1,25,2956.64
52514,2022-10-24 13:00:00,2022-11-04 03:00:00,4,3,2124.15
52515,2022-11-28 19:00:00,2022-12-08 12:00:00,3,33,3774.4
52516,2021-07-31 18:00:00,2021-08-02 08:00:00,3,21,1888.39
52517,2020-10-25 07:00:00,2020-11-03 13:00:00,5,44,256.13
52518,2020-11-08 15:00:00,2020-11-20 18:00:00,5,38,4277.62
52519,2022-06-24 00:00:00,2022-07-01 06:00:00,5,11,4480.88
52520,2020-03-12 08:00:00,2020-03-18 12:00:00,3,19,4729.05
52521,2021-02-28 14:00:00,2021-03-05 12:00:00,1,10,2132.05
52522,2021-05-07 13:00:00,2021-05-13 22:00:00,2,20,395.11
52523,2021-05-18 09:00:00,2021-05-30 12:00:00,5,15,4361.18
52524,2021-09-04 16:00:00,2021-09-06 22:00:00,3,31,999.39
52525,2022-03-24 07:00:00,2022-03-31 16:00:00,1,9,4852.52
52526,2020-08-14 13:00:00,2020-08-20 08:00:00,4,46,4123.3
52527,2020-08-04 20:00:00,2020-08-05 23:00:00,5,45,4732.48
52528,2021-03-15 08:00:00,2021-03-16 20:00:00,3,1,792.57
52529,2020-04-04 03:00:00,2020-04-10 18:00:00,4,5,4959.98
52530,2022-01-12 17:00:00,2022-01-18 16:00:00,4,39,498.95
52531,2022-05-20 12:00:00,2022-05-29 15:00:00,4,44,1519.39
52532,2021-08-19 03:00:00,2021-08-20 17:00:00,4,1,4653.86
52533,2022-10-17 23:00:00,2022-10-23 18:00:00,2,10,3416.73
52534,2020-05-05 09:00:00,2020-05-09 22:00:00,5,22,3591.22
52535,2021-06-08 13:00:00,2021-06-21 22:00:00,1,22,625.84
52536,2022-05-14 16:00:00,2022-05-29 14:00:00,4,1,1534.69
52537,2022-08-22 05:00:00,2022-09-04 22:00:00,2,23,4772.4
52538,2020-01-31 21:00:00,2020-02-15 07:00:00,3,26,2892.17
52539,2021-11-06 20:00:00,2021-11-14 06:00:00,2,23,3473.52
52540,2022-10-17 21:00:00,2022-10-20 06:00:00,5,32,2374.16
52541,2021-06-17 18:00:00,2021-06-29 01:00:00,4,43,783.32
52542,2021-05-02 13:00:00,2021-05-03 18:00:00,3,17,1144.16
52543,2021-01-12 23:00:00,2021-01-23 22:00:00,3,2,2521.65
52544,2022-10-04 07:00:00,2022-10-13 15:00:00,1,31,867.24
52545,2020-12-10 16:00:00,2020-12-23 19:00:00,2,15,1068.95
52546,2020-05-09 14:00:00,2020-05-16 19:00:00,5,5,589.02
52547,2022-01-13 08:00:00,2022-01-25 15:00:00,1,35,745.01
52548,2022-08-09 08:00:00,2022-08-24 02:00:00,4,36,4531.61
52549,2020-07-04 03:00:00,2020-07-12 15:00:00,1,8,4924.18
52550,2022-03-20 07:00:00,2022-03-22 11:00:00,4,14,2039.06
52551,2020-04-02 01:00:00,2020-04-05 23:00:00,2,31,1259.97
52552,2020-08-17 03:00:00,2020-08-26 07:00:00,3,36,4040.59
52553,2022-01-05 20:00:00,2022-01-13 00:00:00,3,23,2396.16
52554,2022-08-12 16:00:00,2022-08-24 15:00:00,3,22,4591.19
52555,2022-07-20 09:00:00,2022-07-23 21:00:00,2,37,4695.74
52556,2021-01-22 09:00:00,2021-01-25 22:00:00,2,42,671.62
52557,2021-11-08 04:00:00,2021-11-11 18:00:00,5,7,4389.8
52558,2020-01-18 08:00:00,2020-01-21 12:00:00,1,43,113.86
52559,2021-10-27 02:00:00,2021-10-29 01:00:00,2,12,3000.85
52560,2020-10-03 08:00:00,2020-10-10 12:00:00,3,18,2667.06
52561,2020-05-22 12:00:00,2020-05-24 03:00:00,4,50,655.84
52562,2022-03-29 23:00:00,2022-04-13 04:00:00,2,6,4129.16
52563,2022-05-28 15:00:00,2022-06-10 20:00:00,2,31,181.17
52564,2020-12-22 10:00:00,2020-12-29 23:00:00,3,44,1104.25
52565,2020-06-23 22:00:00,2020-06-26 21:00:00,1,19,4894.44
52566,2021-01-19 01:00:00,2021-01-23 04:00:00,1,12,394.8
52567,2022-08-23 01:00:00,2022-09-02 14:00:00,5,8,460.69
52568,2020-08-18 14:00:00,2020-08-31 20:00:00,5,30,1976.41
52569,2020-12-31 10:00:00,2021-01-02 12:00:00,3,43,3625.86
52570,2022-06-29 12:00:00,2022-07-05 06:00:00,4,19,417.74
52571,2022-09-28 19:00:00,2022-09-30 06:00:00,2,43,1341.13
52572,2020-02-11 20:00:00,2020-02-16 12:00:00,4,49,1086.42
52573,2022-03-08 05:00:00,2022-03-21 17:00:00,4,39,589.3
52574,2020-02-13 20:00:00,2020-02-17 20:00:00,2,32,1150.69
52575,2021-04-17 19:00:00,2021-05-01 22:00:00,4,8,1494.98
52576,2021-10-06 09:00:00,2021-10-16 10:00:00,1,11,949.46
52577,2021-01-14 16:00:00,2021-01-19 14:00:00,5,22,4081.33
52578,2020-10-26 00:00:00,2020-11-01 00:00:00,1,25,3410.15
52579,2020-07-20 17:00:00,2020-08-02 21:00:00,3,34,4789.17
52580,2022-01-14 16:00:00,2022-01-24 17:00:00,5,42,284.83
52581,2020-05-31 15:00:00,2020-06-09 20:00:00,4,42,765.2
52582,2020-06-24 18:00:00,2020-07-01 00:00:00,2,12,4997.21
52583,2021-07-10 16:00:00,2021-07-24 08:00:00,1,46,2475.67
52584,2020-11-15 18:00:00,2020-11-20 05:00:00,2,8,271.27
52585,2020-12-14 13:00:00,2020-12-24 19:00:00,4,17,994.08
52586,2022-11-27 20:00:00,2022-12-06 21:00:00,3,39,347.82
52587,2020-05-02 15:00:00,2020-05-05 03:00:00,4,22,3503.6
52588,2022-06-23 23:00:00,2022-06-28 11:00:00,1,32,4994.05
52589,2021-08-18 08:00:00,2021-08-20 06:00:00,4,40,4721.86
52590,2020-02-12 16:00:00,2020-02-20 01:00:00,2,45,2351.52
52591,2022-06-26 16:00:00,2022-06-30 17:00:00,1,33,879.88
52592,2020-03-14 17:00:00,2020-03-27 12:00:00,4,1,4876.4
52593,2020-09-18 13:00:00,2020-09-23 14:00:00,2,35,4841.19
52594,2021-01-10 12:00:00,2021-01-19 01:00:00,5,39,181.62
52595,2020-04-30 17:00:00,2020-05-14 10:00:00,3,17,1154.96
52596,2020-03-20 21:00:00,2020-04-01 07:00:00,2,26,557.53
52597,2021-02-02 12:00:00,2021-02-14 14:00:00,4,5,4399.82
52598,2022-06-27 18:00:00,2022-07-12 13:00:00,5,36,3129.32
52599,2022-06-16 13:00:00,2022-06-28 03:00:00,1,25,272.15
52600,2021-04-14 21:00:00,2021-04-24 07:00:00,4,18,991.24
52601,2020-05-31 06:00:00,2020-06-04 16:00:00,1,5,3548.22
52602,2021-03-27 21:00:00,2021-04-03 17:00:00,1,6,2230.47
52603,2020-05-12 12:00:00,2020-05-14 10:00:00,3,47,4250.02
52604,2022-07-29 18:00:00,2022-08-04 15:00:00,5,11,1288.1
52605,2022-01-04 03:00:00,2022-01-12 08:00:00,5,15,1310.29
52606,2021-03-12 19:00:00,2021-03-26 15:00:00,1,50,1409.8
52607,2021-05-08 03:00:00,2021-05-21 23:00:00,1,10,1895.46
52608,2021-07-13 08:00:00,2021-07-14 22:00:00,4,38,1819.62
52609,2022-09-30 22:00:00,2022-10-03 12:00:00,2,25,1627.46
52610,2020-07-30 03:00:00,2020-08-12 10:00:00,2,31,851.37
52611,2020-08-21 02:00:00,2020-09-01 12:00:00,4,45,974.73
52612,2020-03-12 09:00:00,2020-03-23 13:00:00,2,13,1167.56
52613,2021-06-23 22:00:00,2021-07-01 11:00:00,5,42,225.23
52614,2020-11-12 02:00:00,2020-11-25 00:00:00,5,34,1784.0
52615,2020-12-28 00:00:00,2021-01-03 13:00:00,3,48,835.25
52616,2022-01-16 12:00:00,2022-01-28 16:00:00,2,25,2609.09
52617,2020-05-04 23:00:00,2020-05-13 09:00:00,5,10,1185.68
52618,2022-09-05 01:00:00,2022-09-08 02:00:00,1,2,2594.75
52619,2020-04-23 08:00:00,2020-04-28 18:00:00,3,40,1588.44
52620,2022-12-16 18:00:00,2022-12-20 21:00:00,2,8,3438.32
52621,2022-05-19 14:00:00,2022-05-27 05:00:00,4,12,4004.22
52622,2021-07-30 10:00:00,2021-08-14 06:00:00,4,4,4418.18
52623,2021-01-03 15:00:00,2021-01-18 09:00:00,1,29,4991.23
52624,2020-12-20 19:00:00,2021-01-03 03:00:00,2,23,3574.75
52625,2020-05-13 04:00:00,2020-05-18 23:00:00,2,45,3704.9
52626,2022-04-15 16:00:00,2022-04-18 15:00:00,1,30,4395.11
52627,2020-09-02 11:00:00,2020-09-09 20:00:00,1,44,358.79
52628,2020-04-25 05:00:00,2020-05-04 11:00:00,4,39,1802.68
52629,2020-12-10 21:00:00,2020-12-18 21:00:00,4,26,3080.48
52630,2020-04-17 22:00:00,2020-04-20 03:00:00,3,20,4014.65
52631,2021-09-28 05:00:00,2021-10-06 10:00:00,3,12,3677.02
52632,2021-06-06 00:00:00,2021-06-10 19:00:00,3,34,4864.47
52633,2022-08-05 05:00:00,2022-08-09 15:00:00,5,6,3580.62
52634,2022-08-31 11:00:00,2022-09-12 11:00:00,5,25,2518.53
52635,2020-12-11 04:00:00,2020-12-22 03:00:00,2,36,4184.69
52636,2021-05-27 11:00:00,2021-06-01 10:00:00,2,30,1059.7
52637,2020-06-03 03:00:00,2020-06-10 21:00:00,5,4,3080.05
52638,2021-06-23 15:00:00,2021-06-30 12:00:00,1,11,2489.15
52639,2022-09-15 03:00:00,2022-09-16 12:00:00,3,7,1069.39
52640,2020-08-19 13:00:00,2020-08-28 10:00:00,3,38,1668.11
52641,2022-01-31 11:00:00,2022-02-08 12:00:00,3,3,4043.69
52642,2020-05-30 06:00:00,2020-06-05 06:00:00,5,25,1505.51
52643,2022-01-19 18:00:00,2022-01-26 18:00:00,1,40,936.38
52644,2020-02-15 12:00:00,2020-02-26 19:00:00,4,14,2690.97
52645,2022-01-31 18:00:00,2022-02-04 16:00:00,1,28,1113.19
52646,2022-08-12 03:00:00,2022-08-20 14:00:00,2,45,472.74
52647,2021-10-11 07:00:00,2021-10-19 14:00:00,5,4,3194.35
52648,2022-08-30 05:00:00,2022-09-06 12:00:00,5,50,1765.65
52649,2022-08-13 19:00:00,2022-08-17 06:00:00,5,30,612.4
52650,2022-01-26 11:00:00,2022-02-10 07:00:00,5,12,4650.93
52651,2020-07-05 17:00:00,2020-07-18 04:00:00,5,9,4811.78
52652,2021-09-08 19:00:00,2021-09-11 17:00:00,5,6,3763.8
52653,2020-08-14 03:00:00,2020-08-15 03:00:00,1,30,3816.76
52654,2022-05-15 01:00:00,2022-05-16 11:00:00,5,22,1884.58
