past_tr_id,past_tr_departure,past_tr_return,past_tr_dest_count,past_tr_participants,past_tr_revenue
101775,2021-10-15 08:00:00,2021-10-25 02:00:00,5,25,2496.89
101776,2022-02-10 07:00:00,2022-02-22 23:00:00,4,17,3996.4
101777,2021-07-07 01:00:00,2021-07-08 15:00:00,3,48,2515.76
101778,2021-09-17 22:00:00,2021-09-23 00:00:00,3,22,2124.94
101779,2022-03-20 05:00:00,2022-03-29 23:00:00,5,26,3571.63
101780,2021-11-03 17:00:00,2021-11-08 02:00:00,2,24,2324.11
101781,2020-02-03 08:00:00,2020-02-16 14:00:00,2,42,4493.85
101782,2021-07-18 11:00:00,2021-07-23 14:00:00,4,23,1494.33
101783,2022-12-17 21:00:00,2022-12-31 07:00:00,4,40,108.0
101784,2021-02-25 18:00:00,2021-03-11 19:00:00,1,34,3565.23
101785,2021-05-08 02:00:00,2021-05-14 06:00:00,1,32,484.3
101786,2021-04-21 17:00:00,2021-04-29 03:00:00,3,23,2440.82
101787,2022-06-01 00:00:00,2022-06-09 20:00:00,1,43,1487.64
101788,2020-07-15 09:00:00,2020-07-16 20:00:00,2,25,4382.34
101789,2022-10-15 03:00:00,2022-10-22 17:00:00,1,3,4584.23
101790,2022-07-01 12:00:00,2022-07-09 02:00:00,2,41,2067.32
101791,2020-06-30 03:00:00,2020-07-12 20:00:00,3,36,986.75
101792,2021-04-26 22:00:00,2021-05-11 06:00:00,1,18,1392.94
101793,2022-03-21 12:00:00,2022-03-23 01:00:00,3,45,3792.3
101794,2021-10-17 02:00:00,2021-10-23 21:00:00,5,5,1451.68
101795,2021-07-11 10:00:00,2021-07-23 00:00:00,4,26,4378.92
101796,2022-06-16 20:00:00,2022-06-30 16:00:00,5,48,1334.77
101797,2022-07-07 18:00:00,2022-07-13 01:00:00,3,44,3984.38
101798,2021-07-03 15:00:00,2021-07-11 01:00:00,1,23,614.86
101799,2022-12-03 07:00:00,2022-12-08 12:00:00,5,30,3019.2
101800,2021-05-19 21:00:00,2021-05-23 20:00:00,2,45,513.0
101801,2020-12-30 00:00:00,2021-01-07 15:00:00,2,21,3692.63
101802,2020-01-02 05:00:00,2020-01-10 14:00:00,3,25,576.9
101803,2021-02-19 10:00:00,2021-02-27 15:00:00,2,25,246.14
101804,2021-03-03 14:00:00,2021-03-12 15:00:00,5,31,303.2
101805,2020-06-12 20:00:00,2020-06-24 09:00:00,2,27,4946.73
101806,2020-06-24 19:00:00,2020-07-06 18:00:00,3,47,1739.29
101807,2021-08-16 05:00:00,2021-08-21 00:00:00,2,24,2538.03
101808,2020-02-01 16:00:00,2020-02-02 19:00:00,5,1,2204.36
101809,2020-04-01 00:00:00,2020-04-13 04:00:00,4,42,1870.36
101810,2022-05-08 13:00:00,2022-05-10 10:00:00,4,9,2108.51
101811,2020-09-21 16:00:00,2020-09-23 07:00:00,4,40,2068.62
101812,2021-08-16 12:00:00,2021-08-29 06:00:00,2,30,3918.51
101813,2022-01-21 21:00:00,2022-02-05 07:00:00,4,40,595.61
101814,2022-08-31 08:00:00,2022-09-07 08:00:00,3,26,4544.48
101815,2020-05-15 23:00:00,2020-05-25 00:00:00,1,23,3824.72
101816,2022-09-17 01:00:00,2022-09-30 04:00:00,5,44,2547.64
101817,2021-06-25 04:00:00,2021-06-30 05:00:00,1,40,2649.4
101818,2021-11-21 17:00:00,2021-11-30 17:00:00,5,43,2041.9
101819,2020-01-12 05:00:00,2020-01-14 15:00:00,2,17,3799.76
101820,2022-03-13 10:00:00,2022-03-23 02:00:00,2,25,632.72
101821,2022-04-05 15:00:00,2022-04-19 02:00:00,1,31,2478.12
101822,2022-01-03 20:00:00,2022-01-14 22:00:00,3,18,441.21
101823,2020-07-17 23:00:00,2020-07-22 00:00:00,1,49,1185.48
101824,2021-02-18 00:00:00,2021-02-26 08:00:00,1,45,2811.21
101825,2022-07-13 14:00:00,2022-07-24 17:00:00,4,20,984.59
101826,2020-11-12 08:00:00,2020-11-24 15:00:00,4,49,4075.54
101827,2021-06-28 12:00:00,2021-06-29 23:00:00,2,41,2591.57
101828,2020-09-04 13:00:00,2020-09-18 11:00:00,1,38,1036.21
101829,2022-06-27 09:00:00,2022-07-09 07:00:00,4,1,2256.91
101830,2022-04-11 08:00:00,2022-04-14 10:00:00,5,49,3919.35
101831,2021-03-02 04:00:00,2021-03-09 17:00:00,4,33,1998.87
101832,2022-04-29 03:00:00,2022-04-30 05:00:00,3,45,982.44
101833,2020-10-19 16:00:00,2020-10-25 04:00:00,1,30,2245.95
101834,2020-05-11 08:00:00,2020-05-17 10:00:00,5,26,4131.93
101835,2022-04-25 00:00:00,2022-05-05 10:00:00,5,50,4477.84
101836,2020-06-12 10:00:00,2020-06-19 10:00:00,2,10,3329.65
101837,2020-09-30 13:00:00,2020-10-02 06:00:00,2,23,2750.8
101838,2021-06-28 02:00:00,2021-07-03 10:00:00,3,45,1310.4
101839,2020-02-01 06:00:00,2020-02-08 13:00:00,5,38,2169.89
101840,2021-11-14 21:00:00,2021-11-22 18:00:00,4,9,2477.8
101841,2020-02-23 15:00:00,2020-02-25 05:00:00,4,37,3583.77
101842,2020-10-20 08:00:00,2020-10-21 12:00:00,5,2,4178.06
101843,2021-09-29 10:00:00,2021-10-06 20:00:00,3,20,1535.52
101844,2022-07-07 16:00:00,2022-07-22 01:00:00,1,25,1283.57
101845,2021-08-15 23:00:00,2021-08-24 02:00:00,3,29,4727.11
101846,2021-01-04 05:00:00,2021-01-17 05:00:00,3,32,3038.92
101847,2021-04-26 13:00:00,2021-04-28 19:00:00,3,21,4133.41
101848,2021-03-03 02:00:00,2021-03-16 06:00:00,2,34,3827.69
101849,2022-05-25 07:00:00,2022-05-28 07:00:00,3,33,754.81
101850,2020-05-22 23:00:00,2020-06-04 05:00:00,5,15,739.89
101851,2022-12-29 21:00:00,2023-01-02 02:00:00,2,2,3466.65
101852,2020-09-11 08:00:00,2020-09-24 20:00:00,3,6,1152.27
101853,2022-10-31 07:00:00,2022-11-04 16:00:00,5,1,2854.9
101854,2022-05-27 18:00:00,2022-06-01 20:00:00,4,45,4667.61
101855,2020-11-28 21:00:00,2020-12-12 17:00:00,5,32,3124.93
101856,2022-07-24 21:00:00,2022-07-29 08:00:00,1,35,4050.47
101857,2021-03-01 19:00:00,2021-03-10 04:00:00,3,50,3250.92
101858,2022-05-07 11:00:00,2022-05-12 11:00:00,4,20,1367.86
101859,2022-06-16 17:00:00,2022-06-22 06:00:00,5,2,1090.73
101860,2022-12-17 00:00:00,2022-12-22 15:00:00,2,19,2904.18
101861,2020-03-30 16:00:00,2020-04-02 16:00:00,1,5,154.07
101862,2020-10-14 23:00:00,2020-10-26 16:00:00,2,20,220.59
101863,2021-11-14 10:00:00,2021-11-23 16:00:00,2,11,4255.8
101864,2022-05-14 21:00:00,2022-05-24 16:00:00,3,22,2057.77
101865,2022-12-16 02:00:00,2022-12-26 01:00:00,5,38,2587.58
101866,2021-08-22 16:00:00,2021-09-06 12:00:00,5,50,3325.81
101867,2022-03-07 01:00:00,2022-03-13 10:00:00,5,34,465.56
101868,2022-08-27 05:00:00,2022-09-04 11:00:00,5,49,4025.97
101869,2020-06-03 03:00:00,2020-06-07 06:00:00,1,45,3127.85
101870,2022-11-17 05:00:00,2022-11-22 00:00:00,1,26,1315.6
101871,2021-05-03 01:00:00,2021-05-08 06:00:00,5,4,3115.06
101872,2020-08-23 09:00:00,2020-08-30 20:00:00,4,24,4797.95
101873,2022-01-22 08:00:00,2022-02-01 05:00:00,5,37,796.77
101874,2021-02-13 13:00:00,2021-02-17 22:00:00,4,33,521.96
101875,2021-01-01 09:00:00,2021-01-14 05:00:00,2,8,3459.92
101876,2021-01-29 17:00:00,2021-01-31 12:00:00,2,15,4990.39
101877,2021-12-30 17:00:00,2022-01-07 20:00:00,4,2,2180.68
101878,2022-03-18 14:00:00,2022-03-23 05:00:00,3,40,2742.97
101879,2020-07-21 03:00:00,2020-07-24 23:00:00,5,9,2631.79
101880,2022-03-31 16:00:00,2022-04-14 17:00:00,2,9,1468.66
101881,2022-02-27 08:00:00,2022-03-11 00:00:00,4,11,4215.5
101882,2022-12-11 07:00:00,2022-12-12 11:00:00,1,49,1658.06
101883,2021-02-14 04:00:00,2021-02-22 14:00:00,3,30,868.78
101884,2022-04-11 23:00:00,2022-04-24 05:00:00,5,28,1404.49
101885,2022-12-30 18:00:00,2023-01-08 22:00:00,1,27,1075.12
101886,2021-03-04 04:00:00,2021-03-06 11:00:00,4,22,3321.39
101887,2022-03-01 21:00:00,2022-03-07 05:00:00,2,35,1756.14
101888,2022-07-10 11:00:00,2022-07-22 02:00:00,2,28,2614.5
101889,2020-02-24 13:00:00,2020-03-01 15:00:00,4,21,4436.68
101890,2022-01-07 06:00:00,2022-01-15 20:00:00,2,39,4139.78
101891,2020-01-10 18:00:00,2020-01-21 23:00:00,3,1,2755.55
101892,2022-05-08 01:00:00,2022-05-12 06:00:00,2,44,679.52
101893,2021-02-27 11:00:00,2021-03-03 18:00:00,2,24,1690.36
101894,2022-01-15 10:00:00,2022-01-19 03:00:00,4,36,2448.77
101895,2022-03-02 10:00:00,2022-03-07 16:00:00,4,25,1925.95
101896,2020-08-27 05:00:00,2020-08-30 19:00:00,3,45,1583.72
101897,2022-05-13 12:00:00,2022-05-24 09:00:00,5,41,4665.98
101898,2022-03-28 23:00:00,2022-03-30 00:00:00,4,8,1692.9
101899,2022-10-31 08:00:00,2022-11-09 02:00:00,1,42,1036.47
101900,2022-05-02 10:00:00,2022-05-11 02:00:00,5,36,1667.63
101901,2020-08-27 03:00:00,2020-09-04 04:00:00,4,38,3541.62
101902,2022-03-22 10:00:00,2022-04-01 09:00:00,1,31,2706.87
101903,2021-04-10 19:00:00,2021-04-12 14:00:00,2,6,1213.53
101904,2021-03-17 15:00:00,2021-03-20 02:00:00,2,13,1509.7
101905,2021-07-10 10:00:00,2021-07-23 01:00:00,2,36,681.1
101906,2021-03-26 19:00:00,2021-04-08 08:00:00,5,4,146.28
101907,2021-10-27 16:00:00,2021-10-29 23:00:00,5,22,1880.49
101908,2021-01-18 10:00:00,2021-02-02 09:00:00,2,21,2029.91
101909,2022-11-04 00:00:00,2022-11-15 12:00:00,1,20,4044.6
101910,2021-06-19 20:00:00,2021-07-04 10:00:00,3,17,2986.75
101911,2022-08-10 08:00:00,2022-08-11 13:00:00,2,6,687.43
101912,2022-04-29 23:00:00,2022-05-07 16:00:00,5,39,3807.98
101913,2020-03-10 02:00:00,2020-03-12 21:00:00,3,16,2056.79
101914,2022-10-01 04:00:00,2022-10-06 23:00:00,3,44,4563.87
101915,2021-11-26 04:00:00,2021-12-09 04:00:00,4,17,2247.26
101916,2021-08-02 02:00:00,2021-08-13 21:00:00,2,26,4323.63
101917,2020-04-06 07:00:00,2020-04-09 19:00:00,3,18,1608.49
101918,2020-01-14 15:00:00,2020-01-21 12:00:00,3,38,2324.9
101919,2022-09-17 18:00:00,2022-09-25 14:00:00,2,8,3025.53
101920,2021-10-16 15:00:00,2021-10-31 03:00:00,2,22,895.2
101921,2021-01-18 06:00:00,2021-01-29 13:00:00,3,3,1895.62
101922,2021-01-19 20:00:00,2021-01-29 13:00:00,2,34,3475.93
101923,2022-11-25 08:00:00,2022-12-09 06:00:00,2,2,2078.51
101924,2021-06-17 12:00:00,2021-06-25 15:00:00,3,33,2465.58
101925,2020-10-21 07:00:00,2020-11-04 23:00:00,3,24,3483.64
101926,2022-08-27 10:00:00,2022-08-29 14:00:00,1,40,2521.39
101927,2021-01-22 18:00:00,2021-01-26 19:00:00,2,19,497.27
101928,2020-05-01 19:00:00,2020-05-16 04:00:00,2,10,3758.37
101929,2021-04-22 22:00:00,2021-04-24 19:00:00,3,16,3434.76
101930,2020-03-26 18:00:00,2020-04-09 08:00:00,2,45,2125.82
101931,2021-12-29 09:00:00,2021-12-31 07:00:00,5,39,2143.75
101932,2021-11-10 14:00:00,2021-11-19 07:00:00,4,9,4123.46
101933,2021-12-11 05:00:00,2021-12-15 02:00:00,3,11,3459.76
101934,2022-05-07 19:00:00,2022-05-19 15:00:00,1,8,1291.02
101935,2021-08-05 11:00:00,2021-08-18 01:00:00,5,11,1703.7
101936,2022-02-11 07:00:00,2022-02-21 23:00:00,2,30,4615.99
101937,2020-12-28 22:00:00,2021-01-07 09:00:00,5,29,3624.62
101938,2021-04-09 18:00:00,2021-04-19 14:00:00,5,17,4784.26
101939,2022-07-25 14:00:00,2022-08-05 08:00:00,5,33,4475.88
101940,2020-05-25 22:00:00,2020-06-03 23:00:00,4,5,4264.66
101941,2020-05-28 10:00:00,2020-06-07 11:00:00,1,21,2581.84
101942,2021-07-10 23:00:00,2021-07-23 18:00:00,3,42,900.52
101943,2020-08-16 20:00:00,2020-08-30 02:00:00,5,6,4847.35
101944,2022-09-27 19:00:00,2022-10-12 03:00:00,1,6,670.99
101945,2022-10-19 14:00:00,2022-10-24 18:00:00,3,32,3867.74
101946,2021-01-21 23:00:00,2021-01-24 19:00:00,5,13,1145.49
101947,2021-04-26 23:00:00,2021-04-30 00:00:00,3,14,388.35
101948,2022-05-11 18:00:00,2022-05-17 00:00:00,5,5,2440.58
101949,2021-11-26 11:00:00,2021-12-04 22:00:00,2,15,4434.76
101950,2022-08-22 21:00:00,2022-08-27 23:00:00,5,16,3691.79
101951,2022-11-15 01:00:00,2022-11-24 00:00:00,5,49,3157.03
101952,2022-11-12 00:00:00,2022-11-17 21:00:00,2,30,1339.27
101953,2020-08-12 05:00:00,2020-08-19 22:00:00,2,9,1306.55
101954,2021-11-13 15:00:00,2021-11-26 01:00:00,2,25,3746.17
101955,2022-03-19 03:00:00,2022-03-25 17:00:00,1,47,3666.05
101956,2020-04-29 06:00:00,2020-05-08 02:00:00,1,25,4972.23
101957,2021-07-09 08:00:00,2021-07-16 01:00:00,4,6,3349.84
101958,2022-11-03 15:00:00,2022-11-18 00:00:00,2,11,4954.72
101959,2022-08-23 05:00:00,2022-08-29 13:00:00,3,48,535.33
101960,2020-10-01 06:00:00,2020-10-10 03:00:00,1,14,4015.34
101961,2022-08-13 18:00:00,2022-08-17 18:00:00,4,13,1040.06
101962,2020-03-08 11:00:00,2020-03-19 14:00:00,3,32,474.29
101963,2022-03-13 09:00:00,2022-03-23 07:00:00,5,9,1760.93
101964,2020-10-31 14:00:00,2020-11-07 00:00:00,5,38,715.11
101965,2021-07-31 08:00:00,2021-08-12 00:00:00,5,8,3299.69
101966,2021-09-08 20:00:00,2021-09-10 15:00:00,2,19,951.44
101967,2020-12-01 08:00:00,2020-12-09 06:00:00,5,2,4951.29
101968,2020-03-09 16:00:00,2020-03-12 21:00:00,1,7,2195.68
101969,2021-02-08 00:00:00,2021-02-18 13:00:00,3,12,3635.74
101970,2022-11-21 02:00:00,2022-11-24 03:00:00,1,11,4603.2
101971,2021-11-20 13:00:00,2021-11-24 05:00:00,3,32,736.31
101972,2020-04-23 07:00:00,2020-04-24 15:00:00,5,1,1740.95
101973,2020-01-07 12:00:00,2020-01-09 14:00:00,1,20,4176.14
101974,2020-05-08 08:00:00,2020-05-10 00:00:00,3,24,3104.66
101975,2020-11-01 07:00:00,2020-11-06 06:00:00,3,30,3316.54
101976,2020-05-28 02:00:00,2020-06-05 21:00:00,4,21,4308.03
101977,2020-09-14 04:00:00,2020-09-28 04:00:00,1,26,2012.72
101978,2021-05-02 01:00:00,2021-05-09 06:00:00,2,36,2588.47
101979,2022-02-09 05:00:00,2022-02-11 21:00:00,5,44,909.46
101980,2021-01-30 19:00:00,2021-02-12 18:00:00,5,26,4260.28
101981,2021-04-10 16:00:00,2021-04-24 00:00:00,5,18,3160.93
101982,2021-04-23 05:00:00,2021-04-29 15:00:00,5,16,3635.23
101983,2021-08-24 20:00:00,2021-08-31 03:00:00,1,21,1025.68
101984,2020-04-07 04:00:00,2020-04-17 13:00:00,4,22,3689.96
101985,2021-12-13 17:00:00,2021-12-24 11:00:00,1,49,2088.02
101986,2020-08-16 19:00:00,2020-08-24 19:00:00,5,18,804.33
101987,2021-02-20 03:00:00,2021-03-02 12:00:00,2,37,1503.01
101988,2020-11-29 19:00:00,2020-11-30 20:00:00,3,21,2813.46
101989,2021-10-25 08:00:00,2021-10-31 05:00:00,1,14,180.03
101990,2021-04-30 14:00:00,2021-05-07 07:00:00,1,16,1389.1
101991,2022-01-24 20:00:00,2022-02-01 15:00:00,5,11,1764.44
101992,2022-10-02 20:00:00,2022-10-07 05:00:00,4,24,1058.25
101993,2021-02-18 09:00:00,2021-02-21 08:00:00,4,4,4685.97
101994,2022-09-22 02:00:00,2022-09-25 02:00:00,5,1,738.44
101995,2022-01-10 10:00:00,2022-01-12 20:00:00,2,16,3555.47
101996,2020-05-16 02:00:00,2020-05-26 17:00:00,2,32,3008.1
101997,2020-12-17 13:00:00,2020-12-27 01:00:00,3,13,2506.53
101998,2020-08-21 06:00:00,2020-08-27 01:00:00,2,36,940.73
101999,2021-08-01 11:00:00,2021-08-09 00:00:00,3,7,1645.34
102000,2020-04-22 19:00:00,2020-05-07 11:00:00,3,2,4068.22
102001,2021-12-10 13:00:00,2021-12-18 11:00:00,1,25,4322.38
102002,2020-12-26 13:00:00,2021-01-05 00:00:00,2,50,4400.63
102003,2020-08-22 00:00:00,2020-09-02 22:00:00,4,21,2291.22
102004,2022-07-24 05:00:00,2022-08-06 04:00:00,3,34,314.15
102005,2021-04-21 00:00:00,2021-05-02 15:00:00,4,15,1398.08
102006,2021-10-24 13:00:00,2021-11-06 22:00:00,1,26,2087.84
102007,2021-10-20 19:00:00,2021-10-25 01:00:00,4,10,4407.25
102008,2021-02-07 10:00:00,2021-02-21 06:00:00,3,26,4097.6
102009,2020-09-15 20:00:00,2020-09-18 19:00:00,4,34,2541.03
102010,2020-03-22 08:00:00,2020-03-29 11:00:00,5,6,4518.41
102011,2020-07-24 12:00:00,2020-08-01 03:00:00,3,7,4931.07
102012,2022-07-20 20:00:00,2022-07-29 19:00:00,4,15,563.64
102013,2020-12-04 02:00:00,2020-12-05 02:00:00,2,30,488.99
102014,2021-12-07 18:00:00,2021-12-18 03:00:00,3,13,1293.22
102015,2022-09-06 11:00:00,2022-09-11 22:00:00,4,48,2266.79
102016,2021-03-30 05:00:00,2021-04-09 20:00:00,1,32,1848.61
102017,2022-06-01 08:00:00,2022-06-03 18:00:00,2,28,360.23
102018,2022-07-05 10:00:00,2022-07-11 06:00:00,1,5,1652.91
102019,2021-08-04 16:00:00,2021-08-07 13:00:00,4,45,1907.31
102020,2021-10-03 17:00:00,2021-10-12 23:00:00,1,42,1909.8
102021,2022-11-24 18:00:00,2022-12-08 05:00:00,4,10,1824.81
102022,2021-04-17 10:00:00,2021-04-26 06:00:00,2,9,4860.45
102023,2022-07-21 14:00:00,2022-07-22 16:00:00,4,34,363.66
102024,2022-11-24 09:00:00,2022-12-06 16:00:00,1,42,531.56
102025,2020-05-27 11:00:00,2020-06-10 16:00:00,4,40,4379.32
102026,2021-02-16 06:00:00,2021-03-02 16:00:00,2,6,3351.45
102027,2020-02-12 05:00:00,2020-02-13 22:00:00,5,27,4899.56
102028,2021-07-20 14:00:00,2021-08-03 23:00:00,2,11,1040.08
102029,2020-06-13 19:00:00,2020-06-26 03:00:00,2,1,3259.19
102030,2021-06-16 04:00:00,2021-06-26 22:00:00,3,45,2670.56
102031,2022-06-28 13:00:00,2022-07-11 17:00:00,2,11,1545.89
102032,2020-04-26 04:00:00,2020-05-01 10:00:00,4,14,2068.94
102033,2020-04-25 01:00:00,2020-04-30 19:00:00,2,40,1941.51
102034,2021-03-27 17:00:00,2021-04-02 03:00:00,5,19,318.82
102035,2022-01-31 02:00:00,2022-02-01 15:00:00,5,35,4073.98
102036,2021-07-24 11:00:00,2021-07-29 18:00:00,4,24,1456.88
102037,2021-08-31 22:00:00,2021-09-06 02:00:00,1,45,1840.11
102038,2021-02-13 10:00:00,2021-02-14 18:00:00,3,33,3049.14
102039,2022-09-09 19:00:00,2022-09-21 10:00:00,4,33,1358.01
102040,2022-03-10 22:00:00,2022-03-25 21:00:00,4,13,3794.02
102041,2021-09-18 22:00:00,2021-09-23 04:00:00,5,20,1888.11
102042,2020-02-06 12:00:00,2020-02-12 08:00:00,1,43,4353.31
102043,2020-10-07 05:00:00,2020-10-21 04:00:00,2,45,630.89
102044,2021-09-30 09:00:00,2021-10-09 17:00:00,4,20,2552.07
102045,2022-12-02 16:00:00,2022-12-07 09:00:00,4,14,3228.42
102046,2022-04-11 22:00:00,2022-04-18 22:00:00,5,32,1804.16
102047,2022-07-19 20:00:00,2022-08-01 14:00:00,2,12,870.77
102048,2020-01-11 20:00:00,2020-01-19 15:00:00,2,6,1263.17
102049,2022-12-25 00:00:00,2023-01-02 07:00:00,2,47,2090.68
102050,2021-07-15 06:00:00,2021-07-18 20:00:00,2,48,3763.75
102051,2021-11-30 01:00:00,2021-12-14 14:00:00,2,11,2820.03
102052,2022-11-02 08:00:00,2022-11-16 02:00:00,5,13,1413.86
102053,2021-11-04 00:00:00,2021-11-12 11:00:00,1,30,417.51
102054,2022-12-28 03:00:00,2023-01-10 18:00:00,2,22,2281.43
102055,2021-11-26 14:00:00,2021-12-06 10:00:00,2,41,1107.9
102056,2022-08-24 08:00:00,2022-08-30 00:00:00,5,35,1299.13
102057,2022-01-15 19:00:00,2022-01-21 14:00:00,4,18,3699.28
102058,2022-08-10 00:00:00,2022-08-23 01:00:00,1,48,2958.98
102059,2022-08-05 12:00:00,2022-08-19 13:00:00,5,37,3437.72
102060,2021-11-28 06:00:00,2021-12-03 10:00:00,1,23,1795.69
102061,2021-08-29 04:00:00,2021-09-06 18:00:00,4,13,4361.53
102062,2022-09-27 20:00:00,2022-10-02 00:00:00,2,17,3323.68
102063,2022-08-11 23:00:00,2022-08-19 06:00:00,4,10,788.39
102064,2022-04-13 20:00:00,2022-04-17 19:00:00,2,48,443.67
102065,2021-05-25 03:00:00,2021-05-31 03:00:00,5,22,2477.51
102066,2022-11-10 18:00:00,2022-11-21 15:00:00,5,18,159.46
102067,2020-11-30 22:00:00,2020-12-12 19:00:00,5,29,4157.87
102068,2020-02-03 12:00:00,2020-02-04 22:00:00,3,19,2789.54
102069,2020-05-23 23:00:00,2020-05-26 20:00:00,4,42,3496.17
102070,2022-12-07 15:00:00,2022-12-15 21:00:00,5,16,1119.28
102071,2020-07-05 22:00:00,2020-07-19 02:00:00,5,12,468.96
102072,2020-02-19 04:00:00,2020-02-29 09:00:00,3,43,115.1
102073,2022-09-17 22:00:00,2022-09-29 09:00:00,4,45,2730.63
102074,2022-11-18 18:00:00,2022-11-24 09:00:00,5,13,4391.78
102075,2021-04-13 14:00:00,2021-04-21 17:00:00,4,7,2106.24
102076,2021-04-02 20:00:00,2021-04-08 09:00:00,2,12,3260.54
102077,2020-04-25 05:00:00,2020-05-06 02:00:00,2,25,4673.85
102078,2021-11-05 04:00:00,2021-11-16 01:00:00,3,43,2691.6
102079,2020-12-25 12:00:00,2020-12-28 22:00:00,5,36,3432.47
102080,2021-03-02 04:00:00,2021-03-10 07:00:00,5,18,3149.48
102081,2021-05-18 09:00:00,2021-05-25 14:00:00,5,30,1170.93
102082,2021-10-24 11:00:00,2021-10-27 15:00:00,5,48,4527.87
102083,2021-10-18 20:00:00,2021-10-20 15:00:00,2,38,4468.65
102084,2021-11-15 14:00:00,2021-11-26 16:00:00,4,26,1776.01
102085,2020-08-13 01:00:00,2020-08-23 06:00:00,4,28,492.53
102086,2021-08-12 23:00:00,2021-08-18 08:00:00,2,37,2300.17
102087,2022-11-14 17:00:00,2022-11-19 06:00:00,3,2,1784.21
102088,2021-05-05 10:00:00,2021-05-17 19:00:00,5,21,2250.42
102089,2021-02-07 08:00:00,2021-02-14 18:00:00,4,45,2635.32
102090,2022-06-17 00:00:00,2022-06-23 04:00:00,1,30,4528.82
102091,2021-03-03 04:00:00,2021-03-15 05:00:00,2,20,4691.25
102092,2020-12-30 18:00:00,2021-01-13 20:00:00,1,13,716.88
102093,2020-03-17 09:00:00,2020-03-24 02:00:00,1,30,296.2
102094,2022-12-26 01:00:00,2023-01-07 19:00:00,2,44,4244.77
102095,2022-02-12 19:00:00,2022-02-15 08:00:00,1,37,4055.67
102096,2020-10-24 19:00:00,2020-11-04 01:00:00,4,27,4682.44
102097,2021-09-09 20:00:00,2021-09-13 20:00:00,5,30,4900.37
102098,2022-12-06 13:00:00,2022-12-09 00:00:00,2,33,3996.9
102099,2021-10-05 10:00:00,2021-10-13 22:00:00,3,8,1881.41
102100,2022-09-25 18:00:00,2022-10-09 16:00:00,5,24,4749.5
102101,2020-06-07 02:00:00,2020-06-11 13:00:00,4,25,994.29
102102,2020-04-23 11:00:00,2020-05-02 12:00:00,2,10,2788.69
102103,2021-08-10 12:00:00,2021-08-11 14:00:00,4,17,4427.87
102104,2020-04-19 10:00:00,2020-04-30 18:00:00,4,41,3104.6
102105,2021-10-15 01:00:00,2021-10-26 01:00:00,5,4,539.5
102106,2022-06-25 10:00:00,2022-07-04 19:00:00,4,34,1570.47
102107,2021-04-30 13:00:00,2021-05-04 01:00:00,1,19,1731.05
102108,2021-02-09 13:00:00,2021-02-21 23:00:00,4,3,3457.72
102109,2022-09-06 00:00:00,2022-09-19 03:00:00,3,10,2136.59
102110,2020-09-25 20:00:00,2020-10-02 13:00:00,3,49,3658.15
102111,2022-02-11 15:00:00,2022-02-23 16:00:00,1,13,818.69
102112,2021-11-07 11:00:00,2021-11-11 13:00:00,5,18,2915.77
102113,2022-08-05 22:00:00,2022-08-12 16:00:00,5,5,2735.24
102114,2022-05-31 03:00:00,2022-06-05 17:00:00,4,8,4340.3
102115,2021-10-30 18:00:00,2021-11-08 15:00:00,1,8,1976.2
102116,2022-09-20 15:00:00,2022-09-22 16:00:00,5,36,317.11
102117,2020-01-03 12:00:00,2020-01-12 21:00:00,2,17,1269.84
102118,2022-01-12 12:00:00,2022-01-24 06:00:00,5,3,4179.62
102119,2022-10-28 00:00:00,2022-11-01 19:00:00,4,35,2889.79
102120,2020-02-29 19:00:00,2020-03-14 20:00:00,2,20,961.01
102121,2020-07-17 18:00:00,2020-07-31 02:00:00,2,17,3245.55
102122,2020-07-30 06:00:00,2020-08-09 22:00:00,4,3,4057.35
102123,2021-04-27 09:00:00,2021-05-11 09:00:00,2,3,506.99
102124,2020-02-13 19:00:00,2020-02-18 21:00:00,2,7,3577.01
102125,2022-01-05 21:00:00,2022-01-16 14:00:00,2,41,375.33
102126,2021-01-06 07:00:00,2021-01-13 14:00:00,1,47,2828.84
102127,2021-01-23 22:00:00,2021-01-25 21:00:00,5,37,3675.42
102128,2020-05-31 23:00:00,2020-06-14 12:00:00,4,3,4098.67
102129,2022-06-20 09:00:00,2022-06-30 16:00:00,3,9,1677.31
102130,2022-12-04 02:00:00,2022-12-18 21:00:00,3,49,4670.15
102131,2022-12-07 18:00:00,2022-12-17 17:00:00,4,43,2297.49
102132,2021-04-21 01:00:00,2021-04-29 10:00:00,3,33,884.98
102133,2021-05-17 11:00:00,2021-05-25 13:00:00,3,23,3864.79
102134,2020-10-05 03:00:00,2020-10-11 17:00:00,5,10,4819.65
102135,2020-01-04 05:00:00,2020-01-11 23:00:00,3,9,4945.08
102136,2021-02-19 22:00:00,2021-03-05 02:00:00,3,48,1839.7
102137,2022-11-06 19:00:00,2022-11-08 09:00:00,4,34,1906.72
102138,2020-05-21 15:00:00,2020-06-01 01:00:00,4,42,1898.71
102139,2020-07-11 05:00:00,2020-07-14 17:00:00,3,7,1027.33
102140,2022-03-16 23:00:00,2022-03-20 04:00:00,1,18,4732.87
102141,2021-11-27 05:00:00,2021-11-30 18:00:00,3,43,4027.88
102142,2020-05-21 01:00:00,2020-05-29 14:00:00,1,40,678.58
